date_hour	count	rating
8913	1	0
8913	2	0
11540	1	1
11540	2	1
11540	3	1
1001	1	2
1001	2	2
1001	3	2
3012	1	2
3012	2	2
11229	1	-1
11229	2	-1
10907	1	-1
10907	2	-1
2307	1	1
2307	2	1
2307	3	1
8698	1	-1
8698	2	-1
8698	3	-1
8698	4	-1
8698	5	-1
8698	6	-1
8698	7	-1
8698	8	-1
8698	9	-1
8698	10	-1
8698	11	-1
8698	12	-1
8698	13	-1
8698	14	-1
8698	15	-1
8698	16	-1
8698	17	-1
8698	18	-1
8698	19	-1
8698	20	-1
8698	21	-1
8698	22	1
8698	23	1
8698	24	1
8698	25	1
8698	26	1
8698	27	1
8698	28	1
8698	29	1
8698	30	1
8698	31	1
8698	32	1
8698	33	1
8698	34	1
8698	35	1
8698	36	1
8698	37	1
8698	38	1
8698	39	1
8698	40	1
8698	41	1
8698	42	1
8699	1	-1
8699	2	-1
8699	3	-1
6469	1	2
6469	2	2
8702	1	-1
8702	2	-1
8703	1	-1
8703	2	-1
3903	1	1
3903	2	1
3903	3	1
10725	1	2
10725	2	2
10725	3	2
8210	1	-1
8210	2	-1
8210	3	1
8210	4	1
3361	1	-1
3361	2	-1
8248	1	1
8248	2	1
8250	1	1
8250	2	1
8881	1	-1
8881	2	-1
2294	1	1
2294	2	1
7055	1	-1
7055	2	-1
1069	1	1
1069	2	1
1069	3	2
1069	4	2
11340	1	-1
11340	2	-1
1072	1	2
1072	2	2
1072	3	2
1072	4	2
1072	5	2
1117	1	1
1117	2	1
2973	1	2
2973	2	2
1074	1	2
1074	2	2
1074	3	2
2975	1	2
2975	2	2
8751	1	1
8751	2	1
8751	3	1
8752	1	1
8752	2	1
8752	3	1
8752	4	1
8752	5	1
8753	1	1
8753	2	1
8753	3	1
8753	4	1
8753	5	1
8753	6	1
8753	7	1
8753	8	1
8753	9	1
8753	10	1
8753	11	1
8753	12	1
8753	13	1
8753	14	1
8753	15	1
11281	1	-1
11281	2	-1
11247	1	0
11247	2	0
3451	1	-1
3451	2	-1
3451	3	-1
3451	4	-1
3451	5	-1
3451	6	-1
3451	7	-1
3451	8	-1
11249	1	0
11249	2	0
11285	1	2
11285	2	2
11285	3	2
11245	1	0
11245	2	0
11289	1	-1
11289	2	-1
3448	1	0
3448	2	0
670	1	2
670	2	2
10335	1	-1
10335	2	-1
10751	1	0
10751	2	0
11918	1	1
11918	2	1
7189	1	-1
7189	2	-1
7189	3	-1
7189	4	1
7189	5	1
172	1	0
172	2	0
172	3	0
2983	1	2
2983	2	2
2982	1	2
2982	2	2
12011	1	0
12011	2	0
12011	3	0
12011	4	0
12011	5	0
12011	6	0
12011	7	0
2979	1	2
2979	2	2
2979	3	2
2979	4	2
2979	5	2
2978	1	2
2978	2	2
2977	1	-1
2977	2	-1
2976	1	0
2976	2	0
2976	3	1
2976	4	1
2976	5	2
2976	6	2
2976	7	2
3394	1	1
3394	2	1
3394	3	1
3394	4	1
3397	1	1
3397	2	1
2985	1	0
2985	2	0
2985	3	2
2985	4	2
2985	5	2
3401	1	1
3401	2	1
288	1	1
288	2	1
296	1	1
296	2	1
296	3	1
296	4	2
296	5	2
296	6	2
2403	1	1
2403	2	1
7037	1	0
7037	2	0
2404	1	1
2404	2	1
4862	1	1
4862	2	1
4862	3	1
4862	4	1
4862	5	1
1624	1	2
1624	2	2
1618	1	2
1618	2	2
1621	1	2
1621	2	2
4866	1	0
4866	2	0
10359	1	-1
10359	2	-1
10359	3	1
10359	4	1
9558	1	-1
9558	2	-1
9227	1	1
9227	2	1
9227	3	1
9227	4	1
9227	5	1
8764	1	-1
8764	2	-1
4873	1	-1
4873	2	-1
4873	3	-1
4873	4	1
4873	5	1
4873	6	1
9974	1	1
9974	2	1
9974	3	1
9974	4	1
9560	1	-1
9560	2	-1
8631	1	0
8631	2	0
8631	3	1
8631	4	1
3476	1	0
3476	2	0
1582	1	2
1582	2	2
1582	3	2
1582	4	2
1582	5	2
1582	6	2
1582	7	2
1583	1	2
1583	2	2
1583	3	2
1583	4	2
1583	5	2
1583	6	2
1583	7	2
1583	8	2
1583	9	2
1583	10	2
1580	1	2
1580	2	2
1580	3	2
1580	4	2
1580	5	2
1580	6	2
1580	7	2
1581	1	2
1581	2	2
1581	3	2
1581	4	2
1581	5	2
1581	6	2
2364	1	2
2364	2	2
8495	1	0
8495	2	0
10357	1	-1
10357	2	-1
10722	1	0
10722	2	0
10721	1	0
10721	2	0
10721	3	0
10720	1	0
10720	2	0
10720	3	0
10720	4	0
5034	1	-1
5034	2	-1
3308	1	-1
3308	2	-1
1585	1	2
1585	2	2
1585	3	2
1585	4	2
1584	1	2
1584	2	2
1584	3	2
1584	4	2
1584	5	2
1586	1	2
1586	2	2
1586	3	2
1586	4	2
1586	5	2
1586	6	2
1586	7	2
1586	8	2
1586	9	2
1586	10	2
1586	11	2
1586	12	2
1586	13	2
1586	14	2
1586	15	2
1586	16	2
1586	17	2
1586	18	2
1586	19	2
1589	1	1
1589	2	1
1589	3	2
1589	4	2
1589	5	2
1589	6	2
1589	7	2
1588	1	2
1588	2	2
1588	3	2
1588	4	2
1588	5	2
1588	6	2
1591	1	2
1591	2	2
1591	3	2
1591	4	2
1591	5	2
1590	1	2
1590	2	2
1590	3	2
1590	4	2
1590	5	2
1590	6	2
1590	7	2
1590	8	2
1590	9	2
1590	10	2
1590	11	2
1590	12	2
1590	13	2
1590	14	2
4820	1	0
4820	2	0
4820	3	0
4820	4	1
4820	5	1
4820	6	1
11025	1	-1
11025	2	-1
2144	1	1
2144	2	1
4842	1	1
4842	2	1
4842	3	1
4842	4	1
4842	5	1
8638	1	1
8638	2	1
8638	3	1
8638	4	1
3099	1	1
3099	2	1
3930	1	1
3930	2	1
3930	3	1
3930	4	1
3930	5	1
3101	1	1
3101	2	1
